utc_date	io_line_item_number	ad_unit	creative_name	channel	web_property	country_code	country	region	city	dma	device_type	browser	os_name	requests	impressions	dropoffs	clicks	conversions	video_starts	mutes	unmutes	pauses	firstquartiles	midpoints	thirdquartiles	completes
2015-04-30	176762	FullPage UT	58945-176762-Full Page	Lifestyle	Evolve Media	us	United States	Arkansas	Greenbrier	Little Rock-Pine Bluff	Desktop	Chrome	Other	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-20	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Toronto MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Toronto	Unknown	Desktop	Safari	Mac	228	222	6	2	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Lifestyle	Evolve Media	us	United States	Arkansas	Hot Springs National Park	Little Rock-Pine Bluff	Desktop	Firefox	Windows 7	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-07-08	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Entertainment	people.com	us	United States	California	South San Francisco	San Francisco-Oak-San Jose	Desktop	Firefox	Windows 7	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-05-05	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Parma	Parma	Unknown	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-15	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Oakville	Unknown	Desktop	Chrome	Windows 7	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Derby	Buffalo	Desktop	IE-10	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 300x50	57729-173321-Mobile-Chicago-Smarpthone-300x50-Peace Love	News	Digital First Media^^	us	United States	Illinois	Burbank	Chicago	SmartPhone	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Brescia	Brescia	Unknown	Desktop	Safari	Mac	17	17	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	Pennsylvania	Emporium	Johnstown-Altoona-St Colge	Desktop	Firefox	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Alabama	Docena	Birmingham (Ann and Tusc)	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-08	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	hollywoodlife.com	us	United States	California	Oakland	San Francisco-Oak-San Jose	SmartPhone	Safari	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Adygeya Respublika	Unknown	Unknown	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	News	Tribune Interactive	us	United States	Illinois	Bridgeview	Chicago	Tablet	Safari	Android	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Fribourg	Fribourg	Unknown	Desktop	Chrome	Windows 8	8	8	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Alden	Buffalo	Desktop	IE-8	Windows XP	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-30	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	Family	youbeauty.com	us	United States	Texas	Austin	Austin	Tablet	Safari	iOS	2	2	0	0	0	2	0	0	0	0	0	0	0
2015-07-07	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Tablet-300x250	News	Advance Internet	us	United States	California	Fresno	Fresno-Visalia	Tablet	Safari	iOS	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Krasnoyarskiy Kray	Krasnoyarsk	Unknown	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	North Carolina	Pinehurst	Raleigh-Durham (Fayetvlle)	Tablet	Safari	Android	9	9	0	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	Health	mensfitness.com	us	United States	Texas	Georgetown	Austin	Tablet	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	168908	Wide Skyscraper 160x600	54850-168907-Premium IPB-160x600	Entertainment	starpulse.com	us	United States	Kansas	Garden City	Wichita-Hutchinson Plus	Desktop	Other	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	Pennsylvania	Roulette	Buffalo	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Texas	Desoto	Dallas-Ft. Worth	SmartPhone	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Smartphone 320x50	54917-166596-320x50-CSB-SmartPhone-Madison	News	startribune.com	us	United States	Wisconsin	Montello	Madison	SmartPhone	Firefox	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-05	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Geneve	Vandoeuvres	Unknown	Desktop	Chrome	Windows 8	7	7	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	News	Digital First Media^^	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Leaderboard 728x90	54850-168907-Premium IPB-728x90	Health	Lifescript.com	us	United States	Iowa	Kingsley	Sioux City	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-20	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Edmonton MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Alberta	Calgary	Unknown	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Komi Respublika	Ukhta	Unknown	Desktop	IE-10	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Remove Viruses	News	World Now^^	us	United States	Illinois	Kirkland	Chicago	Tablet	Safari	iOS	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	News	Media General^^	us	United States	Illinois	Hinckley	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	cnn.com	us	United States	Indiana	Columbus	Indianapolis	Desktop	Chrome	Windows 8	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Mississauga	Unknown	Desktop	Other	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Florida	Ft Lauderdale	Miami-Ft. Lauderdale	Desktop	Chrome	Mac	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Smartphone 320x50	54917-166596-320x50-CSB-SmartPhone-Madison	Sports	cbssports.com	us	United States	Wisconsin	Dodgeville	Madison	SmartPhone	Chrome	Android	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Tablet  300x250	60042-179896-CSB Education No.Cali-Tablet-300x250	Tech	Techtimes.com	us	United States	California	Lafayette	San Francisco-Oak-San Jose	Tablet	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-07-06	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Desktop-300x250	Entertainment	people.com	us	United States	California	Santa Rosa	San Francisco-Oak-San Jose	Desktop	Chrome	Windows 7	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Graubunden	Igis	Unknown	Desktop	IE-10	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Ravenna	Faenza	Unknown	Desktop	Chrome	Windows 7	117	117	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	dailymail.co.uk	us	United States	Pennsylvania	Blue Bell	Philadelphia	Desktop	Chrome	Windows 8	5	2	3	0	0	2	0	0	0	2	2	2	2
2015-05-30	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Louisiana	New Orleans	New Orleans	SmartPhone	Safari	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Michigan	Byron Center	Grand Rapids-Kalmzoo-B.Crk	Desktop	Chrome	Windows XP	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Tech	Techtimes.com	us	United States	Texas	Tyler	Tyler-Longview(Lfkn&Ncgd)	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	La Grange	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-01	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Hacker	Career	salary.com	us	United States	Illinois	Elgin	Chicago	Tablet	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	News	rare.us	us	United States	Texas	Sugar Land	Houston	Tablet	Safari	iOS	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Wide Skyscraper 160x600	54850-168907-Premium IPB-160x600	Entertainment	starpulse.com	us	United States	Alaska	Anchorage	Anchorage	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Entertainment	tv.ibtimes.com	us	United States	New York	Fairport	Rochester Ny	Desktop	Chrome	Windows 8	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-05-05	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Manitoba	Winnipeg	Unknown	SmartPhone	IE-7	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	FullPage UT	58945-176762-Full Page	News	TheAdvocate.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Windows 8	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	Music	hitfix.com	us	United States	Arkansas	Malvern	Little Rock-Pine Bluff	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-06	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Geneve	Carouge	Unknown	Desktop	IE-9	Windows 7	24	18	6	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	Pennsylvania	Lock Haven	Wilkes Barre-Scranton	Desktop	Other	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Schwyz	Wollerau	Unknown	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Clarence Center	Buffalo	Desktop	Firefox	Windows 8	6	5	1	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Entertainment	Music Times	us	United States	Texas	Woodway	Waco-Temple-Bryan	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-08	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Entertainment	people.com	us	United States	California	Los Altos	San Francisco-Oak-San Jose	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	dailymail.co.uk	us	United States	Texas	El Paso	El Paso (Las Cruces)	Desktop	Firefox	Windows 7	5	0	5	0	0	0	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	Boerne	San Antonio	SmartPhone	Chrome	Android	6	6	0	0	0	6	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	Directories/Resources	accuweather.com	us	United States	Arkansas	Russellville	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Business/Finance	investopedia.com	us	United States	Texas	Pflugerville	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	Concourse Media	us	United States	Texas	Round Rock	Austin	SmartPhone	Chrome	Android	13	11	2	1	0	11	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Entertainment	Music Times	us	United States	Texas	Killeen	Waco-Temple-Bryan	SmartPhone	Chrome	Android	2	2	0	0	0	2	0	0	0	0	0	0	0
2015-07-09	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Entertainment	people.com	us	United States	California	Milpitas	San Francisco-Oak-San Jose	Desktop	Firefox	Windows XP	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Lose Mind	News	World Now^^	us	United States	Indiana	Portage	Chicago	Tablet	Safari	iOS	7	7	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	Education	citationmachine.net	us	United States	Arkansas	Roland	Little Rock-Pine Bluff	Desktop	Chrome	Mac	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Tablet  728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	Career	snagajob.com	us	United States	Illinois	New Lenox	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-13	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Edmonton MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	British Columbia	Sechelt	Unknown	Desktop	Chrome	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	News	dailycaller.com	us	United States	Illinois	Willowbrook	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	fr	France	Ile-De-France	Boulogne-Billancourt	Hauts-De-Seine	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Tablet-300x250	Entertainment	hollywoodlife.com	us	United States	California	Hercules	San Francisco-Oak-San Jose	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-09	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	hollywoodlife.com	us	United States	California	Antioch	San Francisco-Oak-San Jose	SmartPhone	Chrome	Android	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Firenze	Florence	Unknown	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	New York	Rochester	Rochester Ny	Desktop	Chrome	Windows 7	37	0	37	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	New Jersey	South Amboy	New York	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Kansas	Lawrence	Kansas City	Tablet	Safari	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-13	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	London	Unknown	Desktop	Chrome	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-20	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Scarborough	Unknown	Desktop	Chrome	Windows Vista	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-07-06	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Tablet-728x90	Entertainment	people.com	us	United States	California	Turlock	Sacramnto-Stkton-Modesto	Tablet	Chrome	Android	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	New York	Corona	New York	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Lifestyle	yourtango.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	IE-10	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Wide Skyscraper 160x600	54850-168907-Premium IPB-160x600	Entertainment	starpulse.com	us	United States	Idaho	Boise	Boise	Desktop	Other	Windows 8	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Tablet  160x600	57729-173321-Mobile-Chicago-Tablet-160x600-Heart	Career	snagajob.com	us	United States	Illinois	Naperville	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Massachusetts	Attleboro	Providence-New Bedford	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Directories/Resources	whitepages.com	us	United States	New York	Massena	Watertown	Desktop	Firefox	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-04	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Zurich	Ossingen	Unknown	Desktop	IE-10	Windows 8	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Remove Viruses	Education	National Geographic Sites	us	United States	Indiana	La Porte	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	News	myfoxdfw.com	us	United States	Arkansas	Guy	Little Rock-Pine Bluff	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Business/Finance	ibtimes.co.uk	us	United States	Missouri	Kirksville	Ottumwa-Kirksville	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	Politics	hotair.com	us	United States	Illinois	Chicago	Chicago	Tablet	Safari	iOS	65	65	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Torino	Torino	Unknown	Desktop	Chrome	Windows XP	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	wideopenspaces.com	us	United States	Texas	Cedar Park	Austin	SmartPhone	Safari	iOS	6	6	0	1	0	6	0	0	0	0	0	0	0
2015-04-30	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	Politics	slate.com	us	United States	Wisconsin	Edgerton	Madison	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-20	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Vancouver MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Markham	Unknown	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Tablet  300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	News	World Now^^	us	United States	Illinois	Evanston	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Hacker	Politics	weeklystandard.com	us	United States	Illinois	Northbrook	Chicago	Tablet	Safari	iOS	8	8	0	0	0	0	0	0	0	0	0	0	0
2015-05-04	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Aargau	Wurenlingen	Unknown	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	News	cnn.com	us	United States	Louisiana	Baton Rouge	Baton Rouge	Desktop	Chrome	Windows 7	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Education	citationmachine.net	us	United States	Arkansas	North Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-04	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Unknown	Unknown	Desktop	Safari	Mac	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	Portals	Bidder Pilot	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	IE-9	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	California	Los Angeles	Los Angeles	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Lifestyle	Globemagazine.com	us	United States	Massachusetts	Hyde Park	Boston (Manchester)	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	Politics	hotair.com	us	United States	Illinois	Berwyn	Chicago	Tablet	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-07-01	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Lake View	Buffalo	Desktop	Firefox	Windows 7	10	9	1	0	0	0	0	0	0	0	0	0	0
2015-05-15	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Toronto MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	British Columbia	Vancouver	Unknown	Desktop	Chrome	Mac	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Georgia	Albany	Albany Ga	SmartPhone	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
